Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569898800,2019-10-01 03:00:00.000,,,,465230,466130,464719,
1569898800,2019-10-01 03:00:00.000,17634,,,,,,
1569900600,2019-10-01 03:30:00.000,,,,465249,466138,464719,
1569899100,2019-10-01 03:05:00.000,22065,,,,,,
1569899400,2019-10-01 03:10:00.000,19650,,,,,,
1569899700,2019-10-01 03:15:00.000,16595,,,,,,
1569900000,2019-10-01 03:20:00.000,19535,,,,,,
1569900300,2019-10-01 03:25:00.000,19690,,,,,,
1569900600,2019-10-01 03:30:00.000,20761,,,,,,
1569900900,2019-10-01 03:35:00.000,19934,,,,,,
1569901200,2019-10-01 03:40:00.000,18584,,,,,,
1569901500,2019-10-01 03:45:00.000,18804,,,,,,
1569901800,2019-10-01 03:50:00.000,20562,,,,,,
1569902100,2019-10-01 03:55:00.000,20324,,,,,,
