Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570172400,2019-10-04 07:00:00.000,,,,465299,466218,464798,
1570172400,2019-10-04 07:00:00.000,28517,,,,,,
1570174200,2019-10-04 07:30:00.000,,,,465311,466213,464772,
1570172700,2019-10-04 07:05:00.000,28429,,,,,,
1570173000,2019-10-04 07:10:00.000,30581,,,,,,
1570173300,2019-10-04 07:15:00.000,30435,,,,,,
1570173600,2019-10-04 07:20:00.000,30502,,,,,,
1570173900,2019-10-04 07:25:00.000,28522,,,,,,
1570174200,2019-10-04 07:30:00.000,30533,,,,,,
1570174500,2019-10-04 07:35:00.000,30547,,,,,,
1570174800,2019-10-04 07:40:00.000,28586,,,,,,
1570175100,2019-10-04 07:45:00.000,30399,,,,,,
1570175400,2019-10-04 07:50:00.000,30652,,,,,,
1570175700,2019-10-04 07:55:00.000,28937,,,,,,
