Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569920400,2019-10-01 09:00:00.000,,,,465218,466111,464674,
1569920400,2019-10-01 09:00:00.000,18876,,,,,,
1569922200,2019-10-01 09:30:00.000,,,,465245,466103,464679,
1569920700,2019-10-01 09:05:00.000,18936,,,,,,
1569921000,2019-10-01 09:10:00.000,18697,,,,,,
1569921300,2019-10-01 09:15:00.000,20679,,,,,,
1569921600,2019-10-01 09:20:00.000,18713,,,,,,
1569921900,2019-10-01 09:25:00.000,19146,,,,,,
1569922200,2019-10-01 09:30:00.000,18926,,,,,,
1569922500,2019-10-01 09:35:00.000,24449,,,,,,
1569922800,2019-10-01 09:40:00.000,20663,,,,,,
1569923100,2019-10-01 09:45:00.000,20687,,,,,,
1569923400,2019-10-01 09:50:00.000,20739,,,,,,
1569923700,2019-10-01 09:55:00.000,20603,,,,,,
