Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570057200,2019-10-02 23:00:00.000,,,,465339,466245,464818,
1570057200,2019-10-02 23:00:00.000,24616,,,,,,
1570059000,2019-10-02 23:30:00.000,,,,465375,466306,464835,
1570057500,2019-10-02 23:05:00.000,26630,,,,,,
1570057800,2019-10-02 23:10:00.000,26477,,,,,,
1570058100,2019-10-02 23:15:00.000,24547,,,,,,
1570058400,2019-10-02 23:20:00.000,24559,,,,,,
1570058700,2019-10-02 23:25:00.000,26458,,,,,,
1570059000,2019-10-02 23:30:00.000,24819,,,,,,
1570059300,2019-10-02 23:35:00.000,26637,,,,,,
1570059600,2019-10-02 23:40:00.000,26174,,,,,,
1570059900,2019-10-02 23:45:00.000,26367,,,,,,
1570060200,2019-10-02 23:50:00.000,25787,,,,,,
1570060500,2019-10-02 23:55:00.000,26955,,,,,,
