Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569895200,2019-10-01 02:00:00.000,,,,465244,466133,464708,
1569895200,2019-10-01 02:00:00.000,18924,,,,,,
1569897000,2019-10-01 02:30:00.000,,,,465252,466126,464712,
1569895500,2019-10-01 02:05:00.000,18850,,,,,,
1569895800,2019-10-01 02:10:00.000,18952,,,,,,
1569896100,2019-10-01 02:15:00.000,16523,,,,,,
1569896400,2019-10-01 02:20:00.000,21040,,,,,,
1569896700,2019-10-01 02:25:00.000,20871,,,,,,
1569897000,2019-10-01 02:30:00.000,18766,,,,,,
1569897300,2019-10-01 02:35:00.000,18761,,,,,,
1569897600,2019-10-01 02:40:00.000,18816,,,,,,
1569897900,2019-10-01 02:45:00.000,21327,,,,,,
1569898200,2019-10-01 02:50:00.000,19284,,,,,,
1569898500,2019-10-01 02:55:00.000,20937,,,,,,
