Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1569944565,2019-10-01 15:42:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944625,2019-10-01 15:43:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944685,2019-10-01 15:44:45.723,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944745,2019-10-01 15:45:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944805,2019-10-01 15:46:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944865,2019-10-01 15:47:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944925,2019-10-01 15:48:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569944985,2019-10-01 15:49:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945045,2019-10-01 15:50:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945105,2019-10-01 15:51:45.751,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945165,2019-10-01 15:52:45.733,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945225,2019-10-01 15:53:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945285,2019-10-01 15:54:45.725,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945345,2019-10-01 15:55:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945405,2019-10-01 15:56:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945465,2019-10-01 15:57:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945525,2019-10-01 15:58:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
1569945585,2019-10-01 15:59:45.722,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,Not acquired,Not acquired,Not acquired,,,2.9725392E2,1.1005479199999999E2,2.22125712E2,1.58994464E2,5.8983616E1,6.3881859999999996E1,1.8372681599999999E2,2.93472352E2,6.0326648E1,3.4407012E1,,,4.151334E1,1.3914308E1,5.8052631999999996E1,4.173564E1,7.742145599999999E1,4.2164891999999995E1,1.5673620999999999E1,8.746179E0,8.126462E0,7.193179E0,,,2,3,6,7,9,23,30,5,16,26,,,4,2,15,14,15,2,13,0,0,0,,,
