Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570568400,2019-10-08 21:00:00.000,-633494,,,,,,
1570568700,2019-10-08 21:05:00.000,-633494,,,,,,
1570569000,2019-10-08 21:10:00.000,-633494,,,,,,
1570569300,2019-10-08 21:15:00.000,-633494,,,,,,
1570569600,2019-10-08 21:20:00.000,-633494,,,,,,
1570569900,2019-10-08 21:25:00.000,-643217,,,,,,
1570570200,2019-10-08 21:30:00.000,-633494,,,,,,
1570570500,2019-10-08 21:35:00.000,-623770,,,,,,
1570570800,2019-10-08 21:40:00.000,-633494,,,,,,
1570571100,2019-10-08 21:45:00.000,-623770,,,,,,
1570571400,2019-10-08 21:50:00.000,-633494,,,,,,
1570571700,2019-10-08 21:55:00.000,-633494,,,,,,
