Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570406400,2019-10-07 00:00:00.000,-633494,,,,,,
1570406700,2019-10-07 00:05:00.000,-633494,,,,,,
1570407000,2019-10-07 00:10:00.000,-633494,,,,,,
1570407300,2019-10-07 00:15:00.000,-633494,,,,,,
1570407600,2019-10-07 00:20:00.000,-633494,,,,,,
1570407900,2019-10-07 00:25:00.000,-633494,,,,,,
1570408200,2019-10-07 00:30:00.000,-633494,,,,,,
1570408500,2019-10-07 00:35:00.000,-633494,,,,,,
1570408800,2019-10-07 00:40:00.000,-633494,,,,,,
1570409100,2019-10-07 00:45:00.000,-633494,,,,,,
1570409400,2019-10-07 00:50:00.000,-633494,,,,,,
1570409700,2019-10-07 00:55:00.000,-633494,,,,,,
