Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570334400,2019-10-06 04:00:00.000,-633494,,,,,,
1570334700,2019-10-06 04:05:00.000,-633494,,,,,,
1570335000,2019-10-06 04:10:00.000,-633494,,,,,,
1570335300,2019-10-06 04:15:00.000,-633494,,,,,,
1570335600,2019-10-06 04:20:00.000,-643217,,,,,,
1570335900,2019-10-06 04:25:00.000,-633494,,,,,,
1570336200,2019-10-06 04:30:00.000,-633494,,,,,,
1570336500,2019-10-06 04:35:00.000,-633494,,,,,,
1570336800,2019-10-06 04:40:00.000,-633494,,,,,,
1570337100,2019-10-06 04:45:00.000,-633494,,,,,,
1570337400,2019-10-06 04:50:00.000,-633494,,,,,,
1570337700,2019-10-06 04:55:00.000,-633494,,,,,,
