Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570186800,2019-10-04 11:00:00.000,-633494,,,,,,
1570187100,2019-10-04 11:05:00.000,-633494,,,,,,
1570187400,2019-10-04 11:10:00.000,-633494,,,,,,
1570187700,2019-10-04 11:15:00.000,-633494,,,,,,
1570188000,2019-10-04 11:20:00.000,-633494,,,,,,
1570188300,2019-10-04 11:25:00.000,-643217,,,,,,
1570188600,2019-10-04 11:30:00.000,-633494,,,,,,
1570188900,2019-10-04 11:35:00.000,-643217,,,,,,
1570189200,2019-10-04 11:40:00.000,-633494,,,,,,
1570189500,2019-10-04 11:45:00.000,-633494,,,,,,
1570189800,2019-10-04 11:50:00.000,-633494,,,,,,
1570190100,2019-10-04 11:55:00.000,-633494,,,,,,
